"","dependent.var","dependent.var.value","independent.var","independent.var.value","repeat.var","repeat.var.value","numbers"
"540","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Koui",0.242
"541","sante_7_reponse_1","prov_medicament","total","total","admin_2","Bakala",0.23
"542","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Bangassou",0.308
"543","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Nana_Bakassa",0.26
"544","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Rafai",0.256
"545","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Ngaoundaye",0.249
"546","sante_7_reponse_1","prov_medicament","total","total","admin_2","Ippy",0.256
"547","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Berberati",0.279
"548","sante_7_reponse_1","prov_medicament","total","total","admin_2","Mbres",0.219
"549","sante_7_reponse_1","prov_cs_proximite","total","total","admin_2","Bimbo",0.216
"550","sante_7_reponse_1","prov_medicament","total","total","admin_2","Grimari",0.226
"551","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Sibut",0.186
"552","sante_7_reponse_1","prov_medicament","total","total","admin_2","Ndjoukou",0.184
"553","sante_7_reponse_1","prov_medicament","total","total","admin_2","Baboua",0.212
"554","sante_7_reponse_1","prov_medicament","total","total","admin_2","Abba",0.25
"555","sante_7_reponse_1","prov_medicament","total","total","admin_2","Obo",0.191
"556","sante_7_reponse_1","prov_medicament","total","total","admin_2","Kabo",0.288
"557","sante_7_reponse_1","prov_medicament","total","total","admin_2","Kouango",0.32
"558","sante_7_reponse_1","acces_staff_cs","total","total","admin_2","Ouango",0.242
"559","sante_7_reponse_1","prov_medicament","total","total","admin_2","Gambo",0.341
"560","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Nangha_Boguila",0.18
"561","sante_7_reponse_1","prov_medicament","total","total","admin_2","Damara",0.212
"562","sante_7_reponse_1","prov_medicament","total","total","admin_2","Bozoum",0.196
"563","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Bossemtele",0.24
"564","sante_7_reponse_1","prov_medicament","total","total","admin_2","Paoua",0.22
"565","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Dekoa",0.148
"566","sante_7_reponse_1","prov_medicament","total","total","admin_2","Mala",0.162
"567","sante_7_reponse_1","prov_medicament","total","total","admin_2","Bria",0.18
"568","sante_7_reponse_1","prov_medicament","total","total","admin_2","Bakouma",0.24
"569","sante_7_reponse_1","prov_medicament","total","total","admin_2","Boali",0.26
"570","sante_7_reponse_1","acces_transport","total","total","admin_2","Bamingui",0.236
"571","sante_7_reponse_1","prov_medicament","total","total","admin_2","Baoro",0.273
"572","sante_7_reponse_1","prov_medicament","total","total","admin_2","Mbaiki",0.208
"573","sante_7_reponse_1","prov_medicament","total","total","admin_2","Zangba",0.274
"574","sante_7_reponse_1","prov_medicament","total","total","admin_2","Zemio",0.345
"575","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Batangafo",0.17
"576","sante_7_reponse_1","prov_medicament","total","total","admin_2","Yaloke",0.243
"577","sante_7_reponse_1","prov_medicament","total","total","admin_2","Bossembele",0.298
"578","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Carnot",0.303
"579","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Gadzi",0.242
"580","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Gamboula",0.259
"581","sante_7_reponse_1","prov_medicament","total","total","admin_2","Bambio",0.245
"582","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Boganda",0.17
"583","sante_7_reponse_1","prov_medicament","total","total","admin_2","Kembe",0.291
"584","sante_7_reponse_1","prov_medicament","total","total","admin_2","Satema",0.331
"585","sante_7_reponse_1","prov_medicament","total","total","admin_2","Markounda",0.232
"586","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Mongoumba",0.17
"587","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Dede_Mokouba",0.263
"588","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Sosso_Nakombo",0.267
"589","sante_7_reponse_1","acces_transport","total","total","admin_2","Nola",0.192
"590","sante_7_reponse_1","acces_staff_cs","total","total","admin_2","Boganangone",0.203
"591","sante_7_reponse_1","prov_medicament","total","total","admin_2","Boda",0.232
"592","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Amada_Gaza",0.294
"593","sante_7_reponse_1","cash_frais_med","total","total","admin_2","Bayanga",0.187
"594","sante_7_reponse_1","prov_medicament","total","total","admin_2","Bogangolo",0.27
"595","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Ndele",0.287
"596","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bouca",0.295
"597","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Alindao",0.268
"598","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Birao",0.232
"599","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Bangui",0.26
"600","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Mobaye",0.242
"601","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bambari",0.231
"602","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bouar",0.239
"603","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bocaranga",0.326
"604","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bossangoa",0.29
"605","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Kaga_Bandoro",0.276
"606","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Koui",0.303
"607","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bakala",0.233
"608","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bangassou",0.259
"609","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Nana_Bakassa",0.328
"610","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Rafai",0.366
"611","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Ngaoundaye",0.244
"612","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Ippy",0.254
"613","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Berberati",0.283
"614","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Mbres",0.218
"615","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Bimbo",0.266
"616","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Grimari",0.221
"617","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Sibut",0.24
"618","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Ndjoukou",0.236
"619","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Baboua",0.177
"620","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Abba",0.205
"621","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Obo",0.291
"622","wash_15_insuff_raisons_1","qualite_insuff","total","total","admin_2","Kabo",0.3
"623","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Kouango",0.203
"624","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Ouango",0.294
"625","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Gambo",0.259
"626","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Nangha_Boguila",0.318
"627","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Damara",0.258
"628","wash_15_insuff_raisons_1","qualite_insuff","total","total","admin_2","Bozoum",0.237
"629","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Bossemtele",0.225
"630","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Paoua",0.313
"631","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Dekoa",0.267
"632","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Mala",0.236
"633","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bria",0.289
"634","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bakouma",0.256
"635","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Boali",0.262
"636","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Bamingui",0.286
"637","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Baoro",0.263
"638","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Mbaiki",0.239
"639","wash_15_insuff_raisons_1","qualite_insuff","total","total","admin_2","Zangba",0.235
"640","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Zemio",0.251
"641","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Batangafo",0.358
"642","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Yaloke",0.283
"643","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Bossembele",0.269
"644","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Carnot",0.286
"645","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Gadzi",0.267
"646","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Gamboula",0.278
"647","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Bambio",0.256
"648","wash_15_insuff_raisons_1","mixte","total","total","admin_2","Boganda",0.233
"649","wash_15_insuff_raisons_1","qualite_insuff","total","total","admin_2","Kembe",0.22
"650","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Satema",0.235
"651","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Markounda",0.393
"652","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Mongoumba",0.238
"653","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Dede_Mokouba",0.256
"654","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Sosso_Nakombo",0.251
"655","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Nola",0.272
"656","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Boganangone",0.259
"657","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Boda",0.289
"658","wash_15_insuff_raisons_1","quantite_insuff","total","total","admin_2","Amada_Gaza",0.29
"659","wash_15_insuff_raisons_1","hygiene_insuff","total","total","admin_2","Bayanga",0.265
"660","wash_15_insuff_raisons_1","qualite_insuff","total","total","admin_2","Bogangolo",0.273
"661","wash_21_wash_inquiet_1","eau","total","total","admin_2","Ndele",0.352
"662","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bouca",0.364
"663","wash_21_wash_inquiet_1","eau","total","total","admin_2","Alindao",0.29
"664","wash_21_wash_inquiet_1","eau","total","total","admin_2","Birao",0.293
"665","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bangui",0.359
"666","wash_21_wash_inquiet_1","eau","total","total","admin_2","Mobaye",0.285
"667","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bambari",0.355
"668","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bouar",0.354
"669","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bocaranga",0.361
"670","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bossangoa",0.326
"671","wash_21_wash_inquiet_1","sanitaire","total","total","admin_2","Kaga_Bandoro",0.292
"672","wash_21_wash_inquiet_1","eau","total","total","admin_2","Koui",0.381
"673","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bakala",0.38
"674","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bangassou",0.401
"675","wash_21_wash_inquiet_1","eau","total","total","admin_2","Nana_Bakassa",0.324
"676","wash_21_wash_inquiet_1","eau","total","total","admin_2","Rafai",0.336
"677","wash_21_wash_inquiet_1","eau","total","total","admin_2","Ngaoundaye",0.34
"678","wash_21_wash_inquiet_1","eau","total","total","admin_2","Ippy",0.376
"679","wash_21_wash_inquiet_1","eau","total","total","admin_2","Berberati",0.359
"680","wash_21_wash_inquiet_1","sanitaire","total","total","admin_2","Mbres",0.32
"681","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bimbo",0.359
"682","wash_21_wash_inquiet_1","eau","total","total","admin_2","Grimari",0.393
"683","wash_21_wash_inquiet_1","eau","total","total","admin_2","Sibut",0.361
"684","wash_21_wash_inquiet_1","eau","total","total","admin_2","Ndjoukou",0.314
"685","wash_21_wash_inquiet_1","eau","total","total","admin_2","Baboua",0.37
"686","wash_21_wash_inquiet_1","eau","total","total","admin_2","Abba",0.352
"687","wash_21_wash_inquiet_1","eau","total","total","admin_2","Obo",0.386
"688","wash_21_wash_inquiet_1","eau","total","total","admin_2","Kabo",0.343
"689","wash_21_wash_inquiet_1","eau","total","total","admin_2","Kouango",0.386
"690","wash_21_wash_inquiet_1","eau","total","total","admin_2","Ouango",0.382
"691","wash_21_wash_inquiet_1","environment","total","total","admin_2","Gambo",0.289
"692","wash_21_wash_inquiet_1","eau","total","total","admin_2","Nangha_Boguila",0.301
"693","wash_21_wash_inquiet_1","eau","total","total","admin_2","Damara",0.32
"694","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bozoum",0.365
"695","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bossemtele",0.311
"696","wash_21_wash_inquiet_1","eau","total","total","admin_2","Paoua",0.349
"697","wash_21_wash_inquiet_1","eau","total","total","admin_2","Dekoa",0.346
"698","wash_21_wash_inquiet_1","eau","total","total","admin_2","Mala",0.381
"699","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bria",0.316
"700","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bakouma",0.368
"701","wash_21_wash_inquiet_1","eau","total","total","admin_2","Boali",0.346
"702","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bamingui",0.364
"703","wash_21_wash_inquiet_1","eau","total","total","admin_2","Baoro",0.357
"704","wash_21_wash_inquiet_1","eau","total","total","admin_2","Mbaiki",0.32
"705","wash_21_wash_inquiet_1","eau","total","total","admin_2","Zangba",0.337
"706","wash_21_wash_inquiet_1","eau","total","total","admin_2","Zemio",0.374
"707","wash_21_wash_inquiet_1","eau","total","total","admin_2","Batangafo",0.375
"708","wash_21_wash_inquiet_1","eau","total","total","admin_2","Yaloke",0.342
"709","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bossembele",0.351
"710","wash_21_wash_inquiet_1","sanitaire","total","total","admin_2","Carnot",0.299
"711","wash_21_wash_inquiet_1","eau","total","total","admin_2","Gadzi",0.38
"712","wash_21_wash_inquiet_1","eau","total","total","admin_2","Gamboula",0.35
"713","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bambio",0.395
"714","wash_21_wash_inquiet_1","eau","total","total","admin_2","Boganda",0.328
"715","wash_21_wash_inquiet_1","eau","total","total","admin_2","Kembe",0.429
"716","wash_21_wash_inquiet_1","eau","total","total","admin_2","Satema",0.414
"717","wash_21_wash_inquiet_1","eau","total","total","admin_2","Markounda",0.373
"718","wash_21_wash_inquiet_1","eau","total","total","admin_2","Mongoumba",0.337
"719","wash_21_wash_inquiet_1","eau","total","total","admin_2","Dede_Mokouba",0.346
"720","wash_21_wash_inquiet_1","eau","total","total","admin_2","Sosso_Nakombo",0.306
"721","wash_21_wash_inquiet_1","eau","total","total","admin_2","Nola",0.292
"722","wash_21_wash_inquiet_1","eau","total","total","admin_2","Boganangone",0.305
"723","wash_21_wash_inquiet_1","eau","total","total","admin_2","Boda",0.324
"724","wash_21_wash_inquiet_1","eau","total","total","admin_2","Amada_Gaza",0.333
"725","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bayanga",0.308
"726","wash_21_wash_inquiet_1","eau","total","total","admin_2","Bogangolo",0.396
"727","educ_5_ecole_acces_2","autre","total","total","admin_2","Ndele",0.165
"728","educ_5_ecole_acces_2","autre","total","total","admin_2","Bouca",0.168
"729","educ_5_ecole_acces_2","non_fonct","total","total","admin_2","Alindao",0.13
"730","educ_5_ecole_acces_2","manque_staff","total","total","admin_2","Birao",0.161
"731","educ_5_ecole_acces_2","aucune","total","total","admin_2","Bangui",0.204
"732","educ_5_ecole_acces_2","manque_interet","total","total","admin_2","Mobaye",0.166
"733","educ_5_ecole_acces_2","autre","total","total","admin_2","Bambari",0.14
"734","educ_5_ecole_acces_2","financier","total","total","admin_2","Bouar",0.196
"735","educ_5_ecole_acces_2","logistique","total","total","admin_2","Bocaranga",0.13
"736","educ_5_ecole_acces_2","autre","total","total","admin_2","Bossangoa",0.125
"737","educ_5_ecole_acces_2","non_fonct","total","total","admin_2","Kaga_Bandoro",0.134
"738","educ_5_ecole_acces_2","financier","total","total","admin_2","Koui",0.21
"739","educ_5_ecole_acces_2","aucune","total","total","admin_2","Bakala",0.138
"740","educ_5_ecole_acces_2","logistique","total","total","admin_2","Bangassou",0.182
"741","educ_5_ecole_acces_2","autre","total","total","admin_2","Nana_Bakassa",0.139
"742","educ_5_ecole_acces_2","autre","total","total","admin_2","Rafai",0.196
"743","educ_5_ecole_acces_2","logistique","total","total","admin_2","Ngaoundaye",0.156
"744","educ_5_ecole_acces_2","acces_dangereux","total","total","admin_2","Ippy",0.238
"745","educ_5_ecole_acces_2","manque_staff","total","total","admin_2","Berberati",0.151
"746","educ_5_ecole_acces_2","autre","total","total","admin_2","Mbres",0.202
"747","educ_5_ecole_acces_2","acces_impossible","total","total","admin_2","Bimbo",0.207
"748","educ_5_ecole_acces_2","logistique","total","total","admin_2","Grimari",0.114
"749","educ_5_ecole_acces_2","autre","total","total","admin_2","Sibut",0.169
"750","educ_5_ecole_acces_2","manque_staff","total","total","admin_2","Ndjoukou",0.137
"751","educ_5_ecole_acces_2","acces_dangereux","total","total","admin_2","Baboua",0.149
"752","educ_5_ecole_acces_2","autre","total","total","admin_2","Abba",0.135
"753","educ_5_ecole_acces_2","autre","total","total","admin_2","Obo",0.192
"754","educ_5_ecole_acces_2","acces_dangereux","total","total","admin_2","Kabo",0.144
"755","educ_5_ecole_acces_2","aucune","total","total","admin_2","Kouango",0.164
"756","educ_5_ecole_acces_2","logistique","total","total","admin_2","Ouango",0.174
"757","educ_5_ecole_acces_2","acces_dangereux","total","total","admin_2","Gambo",0.106
"758","educ_5_ecole_acces_2","acces_dangereux","total","total","admin_2","Nangha_Boguila",0.122
"759","educ_5_ecole_acces_2","logistique","total","total","admin_2","Damara",0.137
"760","educ_5_ecole_acces_2","logistique","total","total","admin_2","Bozoum",0.144
"761","educ_5_ecole_acces_2","logistique","total","total","admin_2","Bossemtele",0.168
"762","educ_5_ecole_acces_2","autre","total","total","admin_2","Paoua",0.162
"763","educ_5_ecole_acces_2","autre","total","total","admin_2","Dekoa",0.169
"764","educ_5_ecole_acces_2","manque_staff","total","total","admin_2","Mala",0.125
"765","educ_5_ecole_acces_2","aucune","total","total","admin_2","Bria",0.16
"766","educ_5_ecole_acces_2","financier","total","total","admin_2","Bakouma",0.136
"767","educ_5_ecole_acces_2","autre","total","total","admin_2","Boali",0.155
"768","educ_5_ecole_acces_2","non_fonct","total","total","admin_2","Bamingui",0.137
"769","educ_5_ecole_acces_2","aucune","total","total","admin_2","Baoro",0.169
"770","educ_5_ecole_acces_2","autre","total","total","admin_2","Mbaiki",0.11
"771","educ_5_ecole_acces_2","aucune","total","total","admin_2","Zangba",0.152
"772","educ_5_ecole_acces_2","autre","total","total","admin_2","Zemio",0.165
"773","educ_5_ecole_acces_2","manque_staff","total","total","admin_2","Batangafo",0.165
"774","educ_5_ecole_acces_2","autre","total","total","admin_2","Yaloke",0.185
"775","educ_5_ecole_acces_2","autre","total","total","admin_2","Bossembele",0.174
"776","educ_5_ecole_acces_2","logistique","total","total","admin_2","Carnot",0.172
"777","educ_5_ecole_acces_2","autre","total","total","admin_2","Gadzi",0.176
"778","educ_5_ecole_acces_2","financier","total","total","admin_2","Gamboula",0.153
"779","educ_5_ecole_acces_2","aucune","total","total","admin_2","Bambio",0.193
"780","educ_5_ecole_acces_2","financier","total","total","admin_2","Boganda",0.175
"781","educ_5_ecole_acces_2","non_fonct","total","total","admin_2","Kembe",0.19
"782","educ_5_ecole_acces_2","financier","total","total","admin_2","Satema",0.193
"783","educ_5_ecole_acces_2","acces_dangereux","total","total","admin_2","Markounda",0.17
"784","educ_5_ecole_acces_2","logistique","total","total","admin_2","Mongoumba",0.152
"785","educ_5_ecole_acces_2","aucune","total","total","admin_2","Dede_Mokouba",0.17
"786","educ_5_ecole_acces_2","financier","total","total","admin_2","Sosso_Nakombo",0.188
"787","educ_5_ecole_acces_2","autre","total","total","admin_2","Nola",0.168
"788","educ_5_ecole_acces_2","autre","total","total","admin_2","Boganangone",0.186
"789","educ_5_ecole_acces_2","autre","total","total","admin_2","Boda",0.135
"790","educ_5_ecole_acces_2","financier","total","total","admin_2","Amada_Gaza",0.182
"791","educ_5_ecole_acces_2","financier","total","total","admin_2","Bayanga",0.206
"792","educ_5_ecole_acces_2","autre","total","total","admin_2","Bogangolo",0.152
"793","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Ndele",0.198
"794","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Bouca",0.163
"795","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Alindao",0.18
"796","wash_22_wash_reponse_2","prov_infra_eau","total","total","admin_2","Birao",0.185
"797","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Bangui",0.147
"798","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Mobaye",0.194
"799","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Bambari",0.168
"800","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Bouar",0.212
"801","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Bocaranga",0.194
"802","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Bossangoa",0.194
"803","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Kaga_Bandoro",0.277
"804","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Koui",0.212
"805","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Bakala",0.198
"806","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Bangassou",0.232
"807","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Nana_Bakassa",0.246
"808","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Rafai",0.246
"809","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Ngaoundaye",0.198
"810","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Ippy",0.168
"811","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Berberati",0.21
"812","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Mbres",0.24
"813","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Bimbo",0.17
"814","wash_22_wash_reponse_2","prov_infra_eau","total","total","admin_2","Grimari",0.182
"815","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Sibut",0.163
"816","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Ndjoukou",0.184
"817","wash_22_wash_reponse_2","prov_infra_eau","total","total","admin_2","Baboua",0.172
"818","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Abba",0.2
"819","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Obo",0.15
"820","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Kabo",0.177
"821","wash_22_wash_reponse_2","prov_infra_eau","total","total","admin_2","Kouango",0.248
"822","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Ouango",0.187
"823","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Gambo",0.209
"824","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Nangha_Boguila",0.203
"825","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Damara",0.165
"826","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Bozoum",0.17
"827","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Bossemtele",0.186
"828","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Paoua",0.182
"829","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Dekoa",0.163
"830","wash_22_wash_reponse_2","prov_infra_eau","total","total","admin_2","Mala",0.159
"831","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Bria",0.177
"832","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Bakouma",0.232
"833","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Boali",0.177
"834","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Bamingui",0.268
"835","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Baoro",0.181
"836","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Mbaiki",0.177
"837","wash_22_wash_reponse_2","prov_infra_sanit","total","total","admin_2","Zangba",0.18
"838","wash_22_wash_reponse_2","prov_hygiene","total","total","admin_2","Zemio",0.152
"839","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Batangafo",0.208
"840","wash_22_wash_reponse_2","prov_infra_eau","total","total","admin_2","Yaloke",0.192
"841","wash_22_wash_reponse_2","prov_infra_eau","total","total","admin_2","Bossembele",0.193
"842","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Carnot",0.201
"843","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Gadzi",0.206
"844","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Gamboula",0.203
"845","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Bambio",0.168
"846","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Boganda",0.207
"847","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Kembe",0.213
"848","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Satema",0.172
"849","wash_22_wash_reponse_2","cash_hygiene","total","total","admin_2","Markounda",0.209
"850","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Mongoumba",0.219
"851","wash_22_wash_reponse_2","cash_recipient_eau","total","total","admin_2","Dede_Mokouba",0.268
"852","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Sosso_Nakombo",0.265
"853","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Nola",0.232
"854","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Boganangone",0.198
"855","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Boda",0.181
"856","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Amada_Gaza",0.231
"857","wash_22_wash_reponse_2","cash_infra","total","total","admin_2","Bayanga",0.225
"858","wash_22_wash_reponse_2","prov_recipient","total","total","admin_2","Bogangolo",0.165
"859","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Ndele",0.223
"860","mssc_2_source_rev_2","pche","total","total","admin_2","Bouca",0.219
"861","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Alindao",0.17
"862","mssc_2_source_rev_2","jtt_non_agric","total","total","admin_2","Birao",0.117
"863","mssc_2_source_rev_2","nsp","total","total","admin_2","Bangui",0.207
"864","mssc_2_source_rev_2","pche","total","total","admin_2","Mobaye",0.208
"865","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Bambari",0.267
"866","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Bouar",0.191
"867","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Bocaranga",0.201
"868","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Bossangoa",0.171
"869","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Kaga_Bandoro",0.218
"870","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Koui",0.268
"871","mssc_2_source_rev_2","pche","total","total","admin_2","Bakala",0.197
"872","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Bangassou",0.255
"873","mssc_2_source_rev_2","petit_commerce","total","total","admin_2","Nana_Bakassa",0.254
