"","dependent.var","dependent.var.value","independent.var","independent.var.value","repeat.var","repeat.var.value","numbers"
"698","mssc_2_source_rev_1","agric","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.194
"699","mssc_2_source_rev_1","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.265
"700","mssc_2_source_rev_1","agric","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.343
"701","mssc_2_source_rev_1","agric","ig_8_statut_groupe","hote","admin_1","Mbomou",0.339
"702","mssc_2_source_rev_1","agric","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.343
"703","mssc_2_source_rev_1","agric","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.282
"704","mssc_2_source_rev_1","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.33
"705","mssc_2_source_rev_1","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.249
"706","mssc_2_source_rev_1","agric","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.333
"707","mssc_2_source_rev_1","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.332
"708","mssc_2_source_rev_1","agric","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.311
"709","mssc_2_source_rev_1","agric","ig_8_statut_groupe","hote","admin_1","Kemo",0.405
"710","mssc_2_source_rev_1","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.346
"711","mssc_2_source_rev_1","agric","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.192
"712","mssc_2_source_rev_1","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.201
"713","mssc_2_source_rev_1","petit_commerce","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.213
"714","mssc_2_source_rev_1","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.204
"715","mssc_2_source_rev_1","agric","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.229
"716","mssc_2_source_rev_1","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.232
"717","mssc_2_source_rev_1","petit_commerce","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.313
"718","mssc_2_source_rev_1","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.338
"719","mssc_2_source_rev_1","agric","ig_8_statut_groupe","hote","admin_1","Lobaye",0.367
"720","mssc_2_source_rev_1","agric","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.504
"721","mssc_2_source_rev_1","agric","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.239
"722","mssc_2_source_rev_1","agric","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.375
"723","mssc_2_source_rev_1","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.391
"724","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.317
"725","wash_9_insuff_raisons_1","route_non_access","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.268
"726","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.309
"727","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.236
"728","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Ouham",0.304
"729","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.341
"730","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.363
"731","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Ouham",0.325
"732","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.428
"733","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.362
"734","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.366
"735","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.349
"736","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Vakaga",0.284
"737","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.224
"738","wash_9_insuff_raisons_1","attente_longue","ig_8_statut_groupe","hote","admin_1","Bangui",0.232
"739","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Bangui",0.252
"740","wash_9_insuff_raisons_1","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.21
"741","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.326
"742","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.302
"743","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Ouaka",0.375
"744","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.322
"745","wash_9_insuff_raisons_1","attente_longue","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.266
"746","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.28
"747","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.259
"748","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.227
"749","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.253
"750","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.345
"751","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.311
"752","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.298
"753","wash_9_insuff_raisons_1","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.321
"754","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.335
"755","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Mbomou",0.271
"756","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.206
"757","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.208
"758","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.214
"759","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.225
"760","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.203
"761","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.337
"762","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.293
"763","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Kemo",0.316
"764","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.356
"765","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.238
"766","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.301
"767","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.253
"768","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.292
"769","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.197
"770","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.233
"771","wash_9_insuff_raisons_1","distance","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.248
"772","wash_9_insuff_raisons_1","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.291
"773","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Lobaye",0.239
"774","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.321
"775","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.228
"776","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.24
"777","wash_9_insuff_raisons_1","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.301
"778","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.272
"779","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.217
"780","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.254
"781","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.263
"782","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Ouham",0.218
"783","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.295
"784","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.285
"785","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","retournes","admin_1","Ouham",0.222
"786","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.261
"787","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.244
"788","nfi_7_assistance_1","provision_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.261
"789","nfi_7_assistance_1","provision_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.337
"790","nfi_7_assistance_1","provision_materiel","ig_8_statut_groupe","hote","admin_1","Vakaga",0.267
"791","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.329
"792","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Bangui",0.202
"793","nfi_7_assistance_1","argent_loyer","ig_8_statut_groupe","retournes","admin_1","Bangui",0.191
"794","nfi_7_assistance_1","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.166
"795","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.213
"796","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.188
"797","nfi_7_assistance_1","provision_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Ouaka",0.301
"798","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.285
"799","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.234
"800","nfi_7_assistance_1","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.228
"801","nfi_7_assistance_1","provision_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.187
"802","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.224
"803","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.317
"804","nfi_7_assistance_1","provision_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.214
"805","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.261
"806","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.245
"807","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.234
"808","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.301
"809","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","hote","admin_1","Mbomou",0.195
"810","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.252
"811","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.204
"812","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.323
"813","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.258
"814","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.185
"815","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.219
"816","nfi_7_assistance_1","provision_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.262
"817","nfi_7_assistance_1","provision_materiel","ig_8_statut_groupe","hote","admin_1","Kemo",0.221
"818","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.218
"819","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.22
"820","nfi_7_assistance_1","argent_loyer","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.239
"821","nfi_7_assistance_1","aide_securite","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.251
"822","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.173
"823","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.214
"824","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.202
"825","nfi_7_assistance_1","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.316
"826","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.306
"827","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","hote","admin_1","Lobaye",0.234
"828","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.209
"829","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.206
"830","nfi_7_assistance_1","argent_materiel","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.239
"831","nfi_7_assistance_1","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.243
"832","educ_6_reponse_1","cash_livres","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.232
"833","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.252
"834","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.274
"835","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.214
"836","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Ouham",0.242
"837","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.229
"838","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.331
"839","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","retournes","admin_1","Ouham",0.197
"840","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.343
"841","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.244
"842","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.245
"843","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.312
"844","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Vakaga",0.257
"845","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.28
"846","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Bangui",0.223
"847","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","retournes","admin_1","Bangui",0.223
"848","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.241
"849","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.254
"850","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.265
"851","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","hote","admin_1","Ouaka",0.23
"852","educ_6_reponse_1","acces_repas","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.322
"853","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.232
"854","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.239
"855","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.228
"856","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.231
"857","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.283
"858","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.221
"859","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.291
"860","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.277
"861","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.349
"862","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.247
"863","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Mbomou",0.272
"864","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.352
"865","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.357
"866","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.315
"867","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.329
"868","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.28
"869","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.191
"870","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.191
"871","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","hote","admin_1","Kemo",0.23
"872","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.216
"873","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.258
"874","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.249
"875","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.272
"876","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.219
"877","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.246
"878","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.26
"879","educ_6_reponse_1","prov_fournitures","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.228
"880","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.213
"881","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","hote","admin_1","Lobaye",0.252
"882","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.26
"883","educ_6_reponse_1","cash_frais","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.272
"884","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.316
"885","educ_6_reponse_1","cash_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.24
"886","rep_souhaitee_1","sante","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.286
"887","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.297
"888","rep_souhaitee_1","wash","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.267
"889","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.334
"890","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Ouham",0.284
"891","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.35
"892","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.336
"893","rep_souhaitee_1","secal","ig_8_statut_groupe","retournes","admin_1","Ouham",0.349
"894","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.302
"895","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.229
"896","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.273
"897","rep_souhaitee_1","nfi","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.34
"898","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Vakaga",0.259
"899","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.263
"900","rep_souhaitee_1","wash","ig_8_statut_groupe","hote","admin_1","Bangui",0.277
"901","rep_souhaitee_1","sante","ig_8_statut_groupe","retournes","admin_1","Bangui",0.255
"902","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.237
"903","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.247
"904","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.24
"905","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Ouaka",0.247
"906","rep_souhaitee_1","secal","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.269
"907","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.267
"908","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.282
"909","rep_souhaitee_1","secal","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.293
"910","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.297
"911","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.283
"912","rep_souhaitee_1","secal","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.27
"913","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.319
"914","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.31
"915","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.343
"916","rep_souhaitee_1","secal","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.326
"917","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Mbomou",0.267
"918","rep_souhaitee_1","secal","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.305
"919","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.327
"920","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.266
"921","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.312
"922","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.287
"923","rep_souhaitee_1","sante","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.291
"924","rep_souhaitee_1","sante","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.273
"925","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Kemo",0.259
"926","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.276
"927","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.324
"928","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.352
"929","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.34
"930","rep_souhaitee_1","nfi","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.248
"931","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.291
"932","rep_souhaitee_1","wash","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.213
"933","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.309
"934","rep_souhaitee_1","wash","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.266
"935","rep_souhaitee_1","sante","ig_8_statut_groupe","hote","admin_1","Lobaye",0.243
"936","rep_souhaitee_1","secal","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.336
"937","rep_souhaitee_1","secal","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.305
"938","rep_souhaitee_1","secal","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.301
"939","rep_souhaitee_1","secal","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.3
"940","secal_13_reponse_1","cash_intrant_agri","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.235
"941","secal_13_reponse_1","cash_intrant_agri","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.222
"942","secal_13_reponse_1","cash_nfi","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.249
"943","secal_13_reponse_1","cash_intrant_agri","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.301
"944","secal_13_reponse_1","cash_intrant_agri","ig_8_statut_groupe","hote","admin_1","Ouham",0.233
"945","secal_13_reponse_1","cash_nourrit","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.279
"946","secal_13_reponse_1","cash_nourrit","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.25
